date,Microsoft,Apple,Amazon,IBM,Nike
2006-03-22,27.15,61.67,36.0,84.45,86.82
2006-03-21,27.74,61.81,35.92,83.81,84.95
2006-03-20,27.89,63.99,36.23,83.58,85.51
2006-03-17,27.5,64.66,35.99,83.3,85.42
2006-03-16,27.27,64.31,36.77,82.87,86.02
2006-03-15,27.36,66.23,36.89,83.38,85.02
2006-03-14,27.23,67.32,36.91,82.88,84.62
2006-03-13,27.11,65.68,36.19,81.93,84.45
2006-03-10,27.17,63.19,36.22,81.57,84.99
2006-03-09,27.0,63.93,36.12,81.02,85.35
2006-03-08,27.25,65.66,36.81,81.14,84.69
2006-03-07,27.06,66.31,36.93,80.29,84.9
2006-03-06,26.91,65.48,36.86,80.0,86.92
2006-03-03,26.93,67.72,37.21,79.96,86.3
2006-03-02,26.97,69.61,36.88,79.94,86.05
2006-03-01,27.14,69.1,37.12,79.9,86.31
2006-02-28,26.87,68.49,37.44,80.24,86.78
2006-02-27,27.05,70.99,38.01,80.63,87.3
2006-02-24,26.63,71.46,38.35,80.1,87.2
2006-02-23,26.66,71.75,37.9,80.2,86.57
2006-02-22,26.72,71.32,38.72,81.35,85.94
2006-02-21,26.54,69.08,38.29,80.5,85.08
2006-02-17,26.7,70.29,39.19,80.71,84.9
2006-02-16,26.81,70.57,39.15,80.91,84.76
2006-02-15,26.88,69.22,39.26,80.85,84.27
2006-02-14,26.65,67.645,38.25,81.09,84.0
2006-02-13,26.39,64.71,37.86,80.44,84.28
2006-02-10,26.69,67.31,38.52,81.33,84.47
2006-02-09,26.66,64.95,37.99,80.4,83.89
2006-02-08,26.91,68.81,38.17,80.8,84.39
2006-02-07,26.94,67.6,37.52,79.65,83.46
2006-02-06,27.17,67.3,37.95,79.51,84.15
2006-02-03,27.54,71.847,38.33,79.97,83.69
2006-02-02,27.68,72.1,42.74,81.23,83.35
2006-02-01,28.04,75.42,43.98,81.94,83.13
2006-01-31,28.15,75.51,44.82,81.3,80.95
2006-01-30,28.0,75.0,44.96,81.63,81.8
2006-01-27,27.79,72.03,45.22,81.02,83.15
2006-01-26,26.5,72.33,44.68,80.72,83.98
2006-01-25,26.4,74.2,43.6,80.91,84.26
2006-01-24,26.28,76.04,44.02,80.85,84.02
2006-01-23,26.35,77.67,43.73,81.41,83.45
2006-01-20,26.41,76.089,43.92,81.36,84.2
2006-01-19,27.02,79.035,44.45,83.09,84.7
2006-01-18,26.83,82.4901,44.32,84.46,85.271
2006-01-17,26.99,84.7101,44.0,83.0,85.2
2006-01-13,27.19,85.5899,44.4,83.17,86.2
2006-01-12,27.14,84.291,44.36,83.57,86.31
2006-01-11,27.29,83.9,44.93,84.17,87.3
2006-01-10,27.0,80.86,45.651,84.07,87.18
2006-01-09,26.86,76.05,47.08,83.73,87.0
2006-01-06,26.91,76.3,47.87,84.95,85.8
2006-01-05,26.99,74.38,47.65,82.5,86.07
2006-01-04,26.97,74.97,47.25,81.95,85.55
2006-01-03,26.84,74.75,47.58,82.06,85.95
2005-12-30,26.15,71.89,47.15,82.2,86.79
2005-12-29,26.27,71.45,47.99,82.4,87.4
2005-12-28,26.39,73.57,48.06,83.04,87.6
2005-12-27,26.46,74.23,48.56,82.99,87.09
2005-12-23,26.64,73.35,49.22,83.48,87.0
2005-12-22,26.59,74.02,49.22,83.22,86.24
2005-12-21,26.73,73.5,48.97,83.12,85.75
2005-12-20,26.86,72.11,48.14,82.48,88.48
2005-12-19,26.83,71.38,48.37,82.76,87.26
2005-12-16,26.9,71.11,49.21,83.37,88.5
2005-12-15,26.92,72.18,49.48,83.53,89.75
2005-12-14,27.09,72.01,49.41,83.13,91.44
2005-12-13,27.1301,74.98,49.5,83.71,87.92
2005-12-12,27.45,74.91,49.07,85.96,87.41
2005-12-09,27.71,74.3305,48.74,86.97,85.9
2005-12-08,27.69,74.08,48.35,87.5,85.9
2005-12-07,27.75,73.95,48.83,88.72,86.7
2005-12-06,27.69,74.05,49.26,89.14,87.13
2005-12-05,27.85,71.82,48.83,88.43,87.33
2005-12-02,28.01,72.63,49.06,88.65,87.6
2005-12-01,27.89,71.6001,49.0,89.21,85.57
2005-11-30,27.68,67.82,48.46,88.9,85.3
2005-11-29,27.68,68.1,48.55,89.1,85.9
2005-11-28,27.75,69.66,48.35,89.11,86.45
2005-11-25,27.76,69.34,48.06,88.8,88.21
2005-11-23,27.92,67.11,48.24,88.8,87.68
2005-11-22,27.91,66.52,48.85,87.99,87.0
2005-11-21,28.16,64.96,47.99,87.29,86.44
2005-11-18,28.07,64.56,47.98,87.77,87.7
2005-11-17,27.97,64.52,46.74,86.89,86.88
2005-11-16,27.74,64.95,45.3,86.54,85.97
2005-11-15,27.5,62.28,44.45,85.53,85.59
2005-11-14,27.35,61.45,42.53,84.36,86.51
2005-11-11,27.28,61.54,42.68,84.55,86.92
2005-11-10,27.09,61.18,42.18,83.99,87.32
2005-11-09,26.96,60.11,41.4,82.84,86.61
2005-11-08,27.0495,59.9,41.95,83.15,86.82
2005-11-07,27.01,60.23,41.39,83.61,88.0
2005-11-04,26.66,61.15,41.09,83.0,87.8
2005-11-03,26.44,61.8499,41.56,82.87,87.1
2005-11-02,26.46,59.95,40.75,81.06,85.55
2005-11-01,25.96,57.5,40.37,81.59,84.01
2005-10-31,25.7,57.59,39.86,81.88,84.05
2005-10-28,25.53,54.47,38.95,81.42,82.8
2005-10-27,24.85,55.41,39.06,82.31,82.4
2005-10-26,25.1101,57.03,39.75,82.89,83.83
2005-10-25,25.03,56.1,46.17,83.36,83.52
2005-10-24,25.1,56.79,46.93,83.47,84.1
2005-10-21,24.78,55.66,45.95,83.33,83.48
2005-10-20,24.79,56.14,45.01,83.17,83.2
2005-10-19,25.09,54.94,45.86,84.17,82.45
2005-10-18,24.57,52.21,44.65,83.48,81.45
2005-10-17,24.53,53.44,45.02,82.59,82.17
2005-10-14,24.67,54.0,43.79,82.35,81.7
2005-10-13,24.59,53.74,42.62,82.2,80.76
2005-10-12,24.3,49.25,42.55,82.19,81.92
2005-10-11,24.41,51.59,43.4,83.19,82.98
2005-10-10,24.46,50.37,43.76,81.25,82.58
2005-10-07,24.59,51.3,43.72,80.5,82.77
2005-10-06,24.73,51.7,44.01,79.7,82.1
2005-10-05,24.67,52.7801,44.49,79.82,81.49
2005-10-04,24.98,53.75,44.93,80.11,82.65
2005-10-03,25.5,54.44,46.01,80.45,82.3
2005-09-30,25.73,53.61,45.3,80.22,81.68
2005-09-29,25.94,52.34,44.79,80.36,81.1
2005-09-28,25.67,51.08,43.37,79.5,81.3
2005-09-27,25.34,53.44,43.16,77.99,81.6
2005-09-26,25.27,53.84,43.34,77.41,81.35
2005-09-23,25.27,53.2,42.19,78.0,81.27
2005-09-22,25.34,51.9,42.08,78.21,80.95
2005-09-21,25.49,52.11,41.25,77.56,79.4
2005-09-20,25.84,53.19,41.87,78.7,80.0
2005-09-19,26.0,52.64,42.75,79.43,83.45
2005-09-16,26.07,51.21,42.8,80.33,78.46
2005-09-15,26.27,49.87,42.71,80.01,78.94
2005-09-14,26.31,49.61,43.1,80.48,78.49
2005-09-13,26.48,50.82,43.93,80.75,79.28
2005-09-12,26.61,51.4,44.5,81.48,80.0
2005-09-09,26.58,51.31,42.95,81.44,78.52
2005-09-08,26.61,49.78,42.96,80.8,78.51
2005-09-07,26.85,48.68,43.73,80.98,77.07
2005-09-06,27.0,48.8,43.62,81.02,77.93
2005-09-02,27.02,46.22,41.51,79.46,77.02
2005-09-01,27.2,46.26,41.84,79.54,78.25
2005-08-31,27.38,46.89,42.7,80.62,78.91
2005-08-30,27.18,46.57,42.49,80.54,78.3
2005-08-29,27.15,45.84,42.79,81.34,79.44
2005-08-26,26.97,45.74,42.37,80.38,79.72
2005-08-25,27.03,46.06,42.31,81.1,79.87
2005-08-24,26.81,45.77,42.37,81.32,79.7
2005-08-23,26.87,45.74,43.42,82.03,79.06
2005-08-22,26.91,45.87,43.77,82.6,79.27
2005-08-19,26.72,45.83,43.72,82.76,80.34
2005-08-18,26.82,46.3,43.73,81.15,80.74
2005-08-17,26.95,47.15,44.12,81.3,79.96
2005-08-16,26.74,46.25,44.27,81.3,80.8
2005-08-15,27.13,47.68,45.04,82.5,82.17
2005-08-12,27.05,46.1,44.2,82.19,81.58
2005-08-11,27.27,44.0,45.21,82.66,81.96
2005-08-10,26.95,43.38,44.76,82.02,82.7
2005-08-09,27.35,43.82,45.93,83.5,83.7
2005-08-08,27.13,42.65,45.66,83.36,84.31
2005-08-05,27.76,42.99,45.27,83.36,85.03
2005-08-04,27.32,42.71,45.46,83.12,85.2
2005-08-03,27.25,43.22,46.11,84.06,86.92
2005-08-02,26.81,43.19,46.51,83.31,85.83
2005-08-01,25.92,42.75,44.93,83.43,82.86
2005-07-29,25.61,42.65,45.15,83.46,83.8
2005-07-28,25.75,43.8,45.68,83.8,84.5
2005-07-27,25.72,43.99,43.65,83.87,84.0
2005-07-26,25.54,43.63,37.74,84.12,84.4
2005-07-25,25.69,43.81,37.95,84.2,85.23
2005-07-22,25.68,44.0,37.95,84.44,86.63
2005-07-21,26.44,43.29,37.95,84.4,86.77
2005-07-20,26.19,43.63,38.17,84.6,88.44
2005-07-19,26.16,43.19,38.17,83.7,87.88
2005-07-18,25.55,41.49,37.19,81.81,87.91
2005-07-15,25.79,41.55,37.15,82.38,88.5
2005-07-14,25.97,40.75,37.19,82.42,87.59
2005-07-13,25.66,38.35,36.51,81.45,87.08
2005-07-12,25.61,38.24,36.31,80.04,87.03
2005-07-11,25.29,38.1,35.59,78.96,87.09
2005-07-08,25.09,38.25,34.74,79.3,86.24
2005-07-07,24.65,37.63,33.96,77.38,85.3
2005-07-06,24.7,37.39,34.06,75.81,85.58
2005-07-05,24.98,37.98,34.08,74.79,86.71
2005-07-01,24.71,36.5,32.91,74.67,86.01
2005-06-30,24.84,36.81,33.09,74.2,86.6
2005-06-29,25.09,36.37,33.35,74.73,87.32
2005-06-28,25.07,37.31,33.71,75.3,88.0
2005-06-27,25.05,37.1,34.5,73.88,85.77
2005-06-24,25.04,37.76,35.02,74.01,89.35
2005-06-23,25.31,38.89,35.43,75.41,90.1
2005-06-22,25.07,38.55,35.22,77.23,89.39
2005-06-21,25.15,37.86,35.38,76.41,88.85
2005-06-20,25.11,37.61,35.69,76.55,88.38
2005-06-17,25.04,38.31,35.31,76.39,88.38
2005-06-16,25.04,37.98,35.58,77.05,88.15
2005-06-15,25.26,37.13,35.24,76.3,87.64
2005-06-14,25.36,36.0,35.04,74.89,86.55
2005-06-13,25.31,35.9,34.87,75.05,87.14
2005-06-10,25.43,35.81,34.95,74.77,85.96
2005-06-09,25.51,37.65,35.2,74.93,85.65
2005-06-08,25.4,36.92,34.83,74.8,84.92
2005-06-07,25.51,36.54,35.35,75.04,84.8
2005-06-06,25.37,37.92,35.77,75.0,84.33
2005-06-03,25.43,38.24,35.59,75.79,83.75
2005-06-02,25.79,40.04,36.41,77.35,83.82
2005-06-01,25.81,40.3,36.5,76.84,83.14
2005-05-31,25.8,39.7593,35.51,75.55,82.2
2005-05-27,26.07,40.56,35.5,77.1,82.43
2005-05-26,25.9,40.74,35.45,77.14,81.94
2005-05-25,25.71,39.78,35.25,76.0,81.61
2005-05-24,25.75,39.7,35.54,75.81,82.72
2005-05-23,25.85,39.76,35.68,76.51,82.48
2005-05-20,25.74,37.55,35.5,76.41,82.09
2005-05-19,25.92,37.55,35.59,77.16,83.19
2005-05-18,25.7,35.84,35.33,76.36,81.92
2005-05-17,25.46,35.36,34.73,74.29,78.77
2005-05-16,25.49,35.55,34.54,74.34,77.01
2005-05-13,25.3,34.77,33.9,73.16,76.45
2005-05-12,25.0,34.13,33.85,72.62,76.84
2005-05-11,24.91,35.61,33.82,73.28,77.84
2005-05-10,24.9,36.42,34.23,73.3,77.6
2005-05-09,25.11,36.97,34.64,74.98,78.73
2005-05-06,25.22,37.24,34.52,75.26,77.78
2005-05-05,25.23,36.68,33.96,75.5,77.74
2005-05-04,25.21,37.15,33.96,77.08,77.65
2005-05-03,25.36,36.21,33.21,76.47,77.75
2005-05-02,25.23,36.43,33.1,76.51,77.12
2005-04-29,25.3,36.06,32.36,76.38,76.81
2005-04-28,24.45,35.54,32.52,75.91,76.93
2005-04-27,24.99,35.95,31.72,77.05,78.07
2005-04-26,24.76,36.19,32.71,75.43,77.61
2005-04-25,24.99,36.98,33.53,74.61,78.33
2005-04-22,24.98,35.5,33.04,74.21,77.82
2005-04-21,25.24,37.14,33.67,74.0,78.6
2005-04-20,24.32,35.51,33.25,72.01,76.44
2005-04-19,24.63,37.09,32.78,75.48,77.43
2005-04-18,24.65,35.62,33.0,76.65,75.93
2005-04-15,24.46,35.35,33.02,76.7,75.86
2005-04-14,24.84,37.26,33.97,83.64,78.01
2005-04-13,25.04,41.04,34.3,84.57,79.75
2005-04-12,25.32,42.66,34.63,85.75,82.36
2005-04-11,24.97,41.92,34.6,86.2,82.24
2005-04-08,24.94,43.74,34.6,87.6,82.31
2005-04-07,25.1,43.56,34.9,88.44,82.56
2005-04-06,24.67,42.33,34.82,89.0,82.69
2005-04-05,24.47,41.89,35.28,89.57,83.09
2005-04-04,24.23,41.09,35.0,90.32,82.1
2005-04-01,24.12,40.89,34.01,90.44,83.0
2005-03-31,24.17,41.67,34.27,91.38,83.31
2005-03-30,24.16,42.8,34.32,90.68,82.35
2005-03-29,23.92,41.75,33.43,90.6,81.67
2005-03-28,24.2,42.53,33.39,91.04,83.22
2005-03-24,24.28,42.5,32.88,90.7,83.62
2005-03-23,24.18,42.55,33.18,90.52,81.44
2005-03-22,23.99,42.83,33.15,89.5,82.54
2005-03-21,24.2,43.7,33.67,89.51,83.9
2005-03-18,24.31,42.96,34.16,89.28,85.4
2005-03-17,24.54,42.25,33.97,89.86,86.83
2005-03-16,24.63,41.18,33.87,90.65,86.44
2005-03-15,24.91,40.96,34.18,91.38,87.15
2005-03-14,25.11,40.32,34.6,91.9,85.76
2005-03-11,25.09,40.27,34.75,91.51,86.6
2005-03-10,25.43,39.83,34.91,92.41,86.69
2005-03-09,25.31,39.35,35.399,92.35,86.27
2005-03-08,25.4,40.53,35.83,92.13,86.5
2005-03-07,25.47,42.75,36.32,91.6,87.18
2005-03-04,25.17,42.81,35.85,92.37,87.6
2005-03-03,25.17,41.79,35.65,92.41,87.25
2005-03-02,25.26,44.121,35.5,92.92,87.31
2005-03-01,25.28,44.5,35.39,93.3,87.8
2005-02-28,25.16,44.86,35.18,92.58,86.95
2005-02-25,25.25,88.99,34.99,92.8,87.25
2005-02-24,25.37,88.93,34.69,92.64,86.5
2005-02-23,25.2,88.23,34.14,92.1,84.9
2005-02-22,25.23,85.29,34.72,92.32,83.9
2005-02-18,25.48,86.81,35.31,93.27,85.51
2005-02-17,25.65,87.81,35.69,93.75,85.2
2005-02-16,25.79,90.13,35.66,94.62,85.43
2005-02-15,25.93,88.41,36.14,94.33,85.29
2005-02-14,26.01,84.63,36.03,93.57,85.21
2005-02-11,25.97,81.21,35.78,93.3,84.65
2005-02-10,26.06,78.36,35.78,92.76,83.96
2005-02-09,26.07,78.74,35.89,92.7,83.26
2005-02-08,26.24,80.9,36.3,94.13,83.95
2005-02-07,26.16,78.94,35.69,94.53,86.2
2005-02-04,26.32,78.84,35.72,94.51,87.04
2005-02-03,26.18,77.81,35.75,93.54,86.6
2005-02-02,26.46,79.63,41.88,94.3,86.7
2005-02-01,26.39,77.53,42.48,93.86,87.07
2005-01-31,26.28,76.9,43.22,93.42,86.63
2005-01-28,26.18,73.98,42.22,92.89,86.49
2005-01-27,26.11,72.64,42.31,91.98,86.45
2005-01-26,26.01,72.25,41.34,91.95,85.15
2005-01-25,26.02,72.05,40.94,92.19,85.89
2005-01-24,25.67,70.76,40.38,91.79,86.31
2005-01-21,25.65,70.49,41.16,92.38,86.3
2005-01-20,25.86,70.46,42.36,93.0,86.8
2005-01-19,25.98,69.88,43.96,93.1,88.55
2005-01-18,26.32,70.65,44.58,94.9,88.7
2005-01-14,26.12,70.2,44.55,94.1,88.95
2005-01-13,26.27,69.8,42.6,94.45,88.02
2005-01-12,26.78,65.46,42.3,95.21,88.59
2005-01-11,26.73,64.56,41.64,95.0,88.15
2005-01-10,26.8,68.96,41.84,95.68,88.57
2005-01-07,26.67,69.25,42.32,95.78,87.7
2005-01-06,26.75,64.55,41.05,96.2,88.22
2005-01-05,26.78,64.5,41.77,96.5,88.33
2005-01-04,26.84,63.94,42.14,96.7,89.4
2005-01-03,26.74,63.29,44.52,97.75,90.69
2004-12-31,26.72,64.4,44.29,98.58,90.69
2004-12-30,26.76,64.8,44.97,98.3,90.98
2004-12-29,26.9,64.44,44.82,98.18,90.57
2004-12-28,26.95,64.18,44.63,98.3,91.49
2004-12-27,26.85,63.16,42.25,97.5,90.85
2004-12-23,27.01,64.01,38.93,97.72,91.63
2004-12-22,26.97,63.75,39.52,97.61,91.08
2004-12-21,27.07,63.69,39.39,97.02,91.41
2004-12-20,26.95,62.72,38.95,96.55,91.5
2004-12-17,26.96,64.99,40.01,96.2,91.7
2004-12-16,27.16,66.596,40.05,97.45,85.9
2004-12-15,27.11,65.26,41.0,97.33,85.85
2004-12-14,27.23,65.29,40.44,97.31,86.53
2004-12-13,27.25,64.91,39.83,96.45,87.05
2004-12-10,27.08,65.15,39.05,96.67,87.0
2004-12-09,27.23,63.99,39.82,97.51,87.52
2004-12-08,27.36,63.28,38.72,96.65,86.7
2004-12-07,27.07,62.89,38.2,96.1,85.82
2004-12-06,27.33,65.78,39.49,97.67,86.66
2004-12-03,27.23,62.68,40.09,97.08,86.72
2004-12-02,27.09,65.21,40.17,95.76,86.7
2004-12-01,27.25,67.79,39.98,95.88,86.55
2004-11-30,26.81,67.05,39.68,94.24,84.66
2004-11-29,26.77,68.44,38.94,95.5,85.74
2004-11-26,26.6,64.55,39.09,94.72,85.09
2004-11-24,26.64,64.05,38.75,95.46,85.43
2004-11-23,26.53,61.27,38.31,95.28,84.84
2004-11-22,26.65,61.35,38.05,95.11,83.74
2004-11-19,26.86,55.17,38.55,94.45,82.5
2004-11-18,27.07,55.39,40.37,95.1,85.0
2004-11-17,27.17,54.9,39.9,95.46,85.99
2004-11-16,27.12,54.935,40.07,94.89,85.48
2004-11-15,27.39,55.24,40.89,95.92,86.43
2004-11-12,29.97,55.5,40.46,95.32,86.4
2004-11-11,29.98,55.3,38.83,94.79,84.99
2004-11-10,29.73,54.75,38.09,93.61,84.3
2004-11-09,29.77,54.05,37.4,93.37,84.81
2004-11-08,29.28,54.38,37.32,93.37,84.62
2004-11-05,29.31,54.72,36.56,93.28,86.12
2004-11-04,29.0,54.45,36.91,92.38,85.37
2004-11-03,28.47,55.31,35.92,91.2,83.07
2004-11-02,28.24,53.5,36.24,90.47,82.24
2004-11-01,28.08,52.45,35.1,90.11,81.6
2004-10-29,27.97,52.4,34.13,89.75,81.31
2004-10-28,28.01,52.19,34.45,89.5,81.11
2004-10-27,28.15,50.3,34.23,90.0,81.5
2004-10-26,27.9,47.97,33.83,89.0,80.78
2004-10-25,27.63,47.55,33.97,88.43,79.92
2004-10-22,27.74,47.41,34.6,87.39,79.11
2004-10-21,28.56,47.94,39.47,88.1,80.79
2004-10-20,28.699,47.47,38.35,88.82,79.65
2004-10-19,28.18,47.42,38.33,89.37,80.27
2004-10-18,28.41,47.75,39.27,85.92,79.9
2004-10-15,27.99,45.5,38.55,84.85,78.1
2004-10-14,27.8,44.98,39.1,84.78,77.37
2004-10-13,28.03,39.75,39.98,84.98,77.58
2004-10-12,28.03,38.29,40.22,86.0,78.03
2004-10-11,28.06,38.59,40.15,86.63,79.07
2004-10-08,27.99,39.06,40.0,86.71,79.09
2004-10-07,28.17,39.62,41.15,87.42,79.61
2004-10-06,28.53,40.64,41.36,88.04,80.07
2004-10-05,28.38,39.37,40.96,87.32,79.69
2004-10-04,28.12,38.79,41.01,87.16,79.78
2004-10-01,28.25,38.67,40.47,86.72,79.88
2004-09-30,27.65,38.75,40.86,85.74,78.8
2004-09-29,27.58,38.68,40.84,84.98,78.53
2004-09-28,27.27,38.04,39.43,84.48,79.7
2004-09-27,27.19,37.53,39.93,84.16,79.3
2004-09-24,27.29,37.29,40.94,84.43,79.7
2004-09-23,27.35,37.27,41.83,83.88,79.09
2004-09-22,27.12,36.92,41.38,84.31,78.96
2004-09-21,27.26,38.01,43.293,85.72,79.35
2004-09-20,27.51,37.71,43.27,85.7,78.0
2004-09-17,27.51,37.14,42.96,85.74,76.56
2004-09-16,27.26,36.35,42.57,86.12,77.0
2004-09-15,27.19,35.2,42.21,86.37,76.3
2004-09-14,27.44,35.49,42.67,86.72,75.68
2004-09-13,27.25,35.59,40.01,86.49,75.53
2004-09-10,27.49,35.87,38.57,86.76,75.65
2004-09-09,27.28,35.7,38.07,86.44,74.93
2004-09-08,27.26,36.35,38.01,85.86,77.35
2004-09-07,27.36,35.76,38.51,84.97,77.2
2004-09-03,27.11,35.23,38.74,84.39,76.81
2004-09-02,27.62,35.66,39.18,84.57,76.68
2004-09-01,27.39,35.86,38.24,84.22,76.08
2004-08-31,27.3,34.49,38.14,84.69,75.31
2004-08-30,27.3,34.12,38.31,84.4,74.73
2004-08-27,27.46,34.35,39.9,84.94,75.95
2004-08-26,27.44,34.66,40.19,84.69,75.96
2004-08-25,27.55,33.05,40.3,85.07,75.05
2004-08-24,27.24,31.95,39.05,84.71,74.47
2004-08-23,27.24,31.08,39.45,84.65,73.94
2004-08-20,27.2,30.8,39.51,85.25,74.26
2004-08-19,27.12,30.71,38.63,84.89,73.65
2004-08-18,27.46,31.74,39.36,85.13,72.98
2004-08-17,27.05,30.87,38.23,84.04,71.6
2004-08-16,27.09,30.78,37.95,84.02,71.8
2004-08-13,27.02,30.84,36.13,83.91,69.69
2004-08-12,26.88,30.37,36.29,82.21,69.57
2004-08-11,27.41,31.01,36.56,83.69,70.32
2004-08-10,27.72,31.52,37.1,84.99,70.86
2004-08-09,27.18,30.3,35.32,83.55,69.97
2004-08-06,27.14,29.78,35.49,83.48,69.31
2004-08-05,27.53,31.39,35.61,85.19,71.06
2004-08-04,28.06,31.79,37.12,85.97,73.1
2004-08-03,28.07,31.29,37.61,85.71,72.7
2004-08-02,28.52,31.58,38.3,86.69,73.64
2004-07-30,28.49,32.34,38.92,87.07,72.71
2004-07-29,28.48,32.64,38.58,86.77,72.9
2004-07-28,28.58,32.27,37.97,85.85,70.8
2004-07-27,28.44,32.43,39.11,85.88,70.75
2004-07-26,28.66,31.26,38.78,85.09,69.96
2004-07-23,28.03,30.7,39.98,84.85,70.27
2004-07-22,29.0,31.68,45.82,86.06,71.44
2004-07-21,28.86,31.62,44.76,85.3,71.67
2004-07-20,28.32,32.2,46.99,86.36,72.6
2004-07-19,27.95,31.97,46.02,85.3,72.49
2004-07-16,27.48,32.2,47.1,84.28,73.5
2004-07-15,27.87,32.93,48.67,84.02,73.21
2004-07-14,28.13,29.58,49.5,84.13,72.75
2004-07-13,27.6,29.22,49.6,85.25,73.9
2004-07-12,27.89,29.14,49.05,84.95,74.11
2004-07-09,27.86,30.03,48.32,83.89,74.49
2004-07-08,27.64,30.14,49.5,83.65,73.86
2004-07-07,28.1,30.39,51.0,85.35,75.16
2004-07-06,28.02,30.95,51.24,85.7,74.97
2004-07-02,28.57,31.08,52.59,87.04,75.31
2004-07-01,28.63,32.3,52.56,87.5,75.29
2004-06-30,28.56,32.54,54.4,88.15,75.75
2004-06-29,28.5,32.5,53.71,88.29,75.38
2004-06-28,28.28,32.49,53.39,88.71,75.9
2004-06-25,28.57,33.7,51.8,89.55,75.31
2004-06-24,28.39,33.18,51.02,89.99,72.4
2004-06-23,28.3,33.7,50.81,90.79,72.29
2004-06-22,28.29,33.0,49.0,90.02,71.7
2004-06-21,28.35,32.33,49.77,89.49,71.19
2004-06-18,28.35,32.91,49.6,90.06,71.62
2004-06-17,27.769,32.81,49.77,90.44,71.8
2004-06-16,27.32,32.74,50.57,90.38,71.92
2004-06-15,27.405,30.69,50.11,90.54,71.68
2004-06-14,26.9,30.12,49.25,90.07,71.23
2004-06-10,26.77,30.74,49.94,90.46,71.25
2004-06-09,26.47,30.2,50.24,90.09,70.5
2004-06-08,26.6,30.35,51.94,90.04,70.48
2004-06-07,26.43,29.81,51.76,88.64,70.31
2004-06-04,25.95,28.78,50.95,87.56,69.28
2004-06-03,25.89,28.4,49.4,87.35,70.2
2004-06-02,26.13,28.92,50.35,87.98,70.64
2004-06-01,26.11,28.06,50.23,88.12,71.03
2004-05-28,26.23,28.06,48.5,88.59,71.15
2004-05-27,26.19,28.17,47.62,88.59,70.94
2004-05-26,26.14,28.51,44.69,88.35,70.89
2004-05-25,26.1,28.41,43.62,88.7,70.65
2004-05-24,25.76,27.34,41.63,87.1,68.95
2004-05-21,25.89,27.11,41.17,87.13,67.48
2004-05-20,25.73,26.71,40.98,87.42,66.43
2004-05-19,25.62,26.47,41.69,87.05,66.54
2004-05-18,25.83,27.06,41.99,86.06,66.5
2004-05-17,25.54,26.64,42.08,85.53,66.05
2004-05-14,25.86,27.06,43.05,86.41,67.69
2004-05-13,26.1,27.19,43.61,87.19,68.15
2004-05-12,25.94,27.3,43.02,86.81,68.0
2004-05-11,25.94,27.14,42.7,87.13,67.54
2004-05-10,25.93,26.28,41.26,86.88,66.4
2004-05-07,25.78,26.67,41.9,88.19,66.57
2004-05-06,26.12,26.58,43.14,88.36,68.35
2004-05-05,26.3,26.65,44.26,88.96,70.75
2004-05-04,26.33,26.14,43.95,89.0,70.45
2004-05-03,26.35,26.07,44.41,88.02,71.08
2004-04-30,26.13,25.78,43.6,88.17,71.95
2004-04-29,26.48,26.77,46.19,89.08,72.14
2004-04-28,26.56,26.45,46.97,90.41,73.61
2004-04-27,27.22,26.94,48.0,91.11,74.45
2004-04-26,27.24,27.13,47.25,90.43,73.54
2004-04-23,27.54,27.7,46.29,91.28,75.17
2004-04-22,25.95,27.78,48.86,90.74,75.67
2004-04-21,25.45,27.73,45.72,91.26,75.45
2004-04-20,25.33,27.73,45.2,90.65,75.75
2004-04-19,25.53,28.35,47.11,91.94,76.32
2004-04-16,25.16,29.18,45.5,92.28,75.91
2004-04-15,25.215,29.3,46.99,93.97,75.59
2004-04-14,25.51,26.64,46.79,93.7,75.81
2004-04-13,25.45,26.93,46.58,93.04,76.38
2004-04-12,25.61,28.04,47.96,93.74,77.24
2004-04-08,25.48,27.53,48.1,93.12,76.77
2004-04-07,25.59,27.31,45.85,93.08,76.75
2004-04-06,25.8,27.83,46.44,93.7,77.39
2004-04-05,25.951,28.32,46.96,94.18,78.08
2004-04-02,25.85,27.5,46.09,94.2,76.64
2004-04-01,25.08,27.11,44.74,92.37,76.39
2004-03-31,24.93,27.04,43.28,91.84,77.87
2004-03-30,25.2,27.92,43.8,92.32,76.82
2004-03-29,25.31,27.91,42.76,92.68,76.6
2004-03-26,25.03,27.04,41.7,92.77,76.25
2004-03-25,25.19,26.87,41.99,92.39,76.48
2004-03-24,24.41,25.5,39.63,91.77,76.6
2004-03-23,24.15,25.29,40.23,91.32,76.3
2004-03-22,24.5,25.86,40.85,91.02,76.58
2004-03-19,24.63,25.86,42.8,91.62,76.87
2004-03-18,24.89,25.67,43.01,92.85,76.82
2004-03-17,25.13,26.19,42.8,93.39,76.15
2004-03-16,25.18,25.82,42.13,92.45,75.11
2004-03-15,25.16,26.45,41.08,91.82,74.4
2004-03-12,25.38,27.56,42.44,93.3,74.8
2004-03-11,25.09,27.15,41.28,91.21,74.68
2004-03-10,25.37,27.68,41.55,93.06,76.65
2004-03-09,25.72,27.1,42.71,94.53,76.66
2004-03-08,25.83,26.0,43.5,94.59,74.49
2004-03-05,26.35,26.74,44.09,96.45,74.83
2004-03-04,26.37,25.16,44.39,96.39,74.72
